,Doc. Date,Material,Order qty,Ship-to nu,PCS delivered,HL delivered,delivery_days,delivery_flag,lead_time_creation_vs_rdd_flag,MACO/HL ,Groupement,Postal Code,Street,Sous groupement,M2_Territory_ID,M1_Territory_ID,Dépt,Brand,Subrand,SEGMENTS : Pils / Spécialités / Superspécialités/Bouteille Young adult,Container Type,Container Size,Variétés,Segment LE,Latitude,Longitude,Degre Alc,TTC,Brut + TE,Net + TE - Hors majoration de rompu de palette,DA
917,2021-02-16 00:00:00,3337,10,29379067,10,"0,792",7,1,1,"171,6145753",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,LEFFE,LEFFE BLONDE,Spécialités,BOTTLE VC,"0,330 L",Blonde,PREMIUM,"48,028","7,5004","6,6","23,319072","20,64","19,43256",0
918,2021-02-16 00:00:00,66989,40,29379067,40,"2,4",7,1,1,"195,3340351",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"48,028","7,5004",8,"21,996","18,33","18,33",0
919,2021-02-16 00:00:00,71316,30,29379067,30,"1,8",7,1,1,"127,984305",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,"48,028","7,5004",5,"15,7747752","14,052","13,145646",0
920,2021-02-16 00:00:00,33335,70,29379067,70,"4,2",7,1,1,"167,1285306",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,HOEGAARDEN,HOEGAARDEN ROSEE,Super Spécialités,PERFECT DRAFT,"6,000 L",Rosée,PREMIUM,"48,028","7,5004",3,"19,09908","17,49","15,9159",0
921,2021-02-16 00:00:00,10947,40,29379067,40,"2,4",7,1,1,"140,097307",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,"48,028","7,5004","4,8","16,2896832","14,472","13,574736",0
922,2021-02-16 00:00:00,61629,20,29379067,20,"1,2",7,1,1,"128,264406",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"48,028","7,5004","8,4","18,0936","15,078","15,078",0
923,2021-02-16 00:00:00,3530,30,29379067,30,"1,8",7,1,1,"200,2027857",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,,,,,,,,"48,028","7,5004","5,1","21,2575536","18,936","17,714628",0
924,2021-02-16 00:00:00,48537,10,29379067,10,"0,6",7,1,1,"224,5997572",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",Whitbread Golding,PREMIUM,"48,028","7,5004","7,5","22,774752","20,856","18,97896",0
925,2021-02-16 00:00:00,78356,70,29379067,70,"4,2",7,1,1,"137,8512671",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,LEFFE,LEFFE LA LEGERE,Spécialités,PERFECT DRAFT,"6,000 L",La Légère,PREMIUM LAGER,"48,028","7,5004",5,"16,2462672","14,472","13,538556",0
926,2021-02-16 00:00:00,63480,56,29379067,56,"3,36",7,1,1,"132,7797448",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,,,,,,,,"48,028","7,5004",5,"16,1681184","14,364","13,473432",0
927,2021-02-16 00:00:00,63481,112,29379067,112,"6,72",7,1,1,"133,459685",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,,,,,,,,"48,028","7,5004","5,2","16,0195392","14,232","13,349616",0
928,2021-02-16 00:00:00,70572,210,29379067,210,"12,6",7,1,1,"135,294172",C10,68600,12 RUE POURQUOI PAS,ABEDIS,FR01_ON_3000,FR01_ON_3005,68,,,,,,,,"48,028","7,5004","6,6","19,0721664","16,944","15,893472",0
929,2021-02-17 00:00:00,77311,1560,29724733,1560,"132,912",6,1,1,,INDEPENDANTS,74150,ROUTE D'AIX LES BAINS,,,,,CORONA,CORONA EXTRA,Bouteille Young Adult,BOTTLE VP - Tendances,"0,355 L",Corona,SUPER PREMIUM,"45,8907","6,0097","4,5","17,9856","14,82","14,82","0,168"
930,2021-02-17 00:00:00,3337,1,29606863,60,"4,752",5,1,0,"171,6145753",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,LEFFE,LEFFE BLONDE,Spécialités,BOTTLE VC,"0,330 L",Blonde,PREMIUM,"50,6455","2,9619","6,6","23,950656","20,64","19,95888",0
931,2021-02-17 00:00:00,48859,1,29606863,70,"4,2",5,1,0,"114,3653426",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,,,,,,,,"50,6455","2,9619","5,2","12,7630944","10,776","10,635912",0
932,2021-02-17 00:00:00,10946,2,29606863,140,"8,4",5,1,0,"150,689825",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,"50,6455","2,9619","6,6","18,137448","15,582","15,11454",0
933,2021-02-17 00:00:00,19898,1,29606863,70,"4,2",5,1,0,"141,2079043",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,,,,,,,,"50,6455","2,9619",5,"17,3964672","14,688","14,497056",0
934,2021-02-17 00:00:00,29777,1,29606863,70,"4,2",5,1,0,"133,0953046",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,,,,,,,,"50,6455","2,9619",5,"12,4219872","10,488","10,351656",0
935,2021-02-17 00:00:00,33335,10,29606863,10,"0,6",5,1,0,"167,1285306",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,HOEGAARDEN,HOEGAARDEN ROSEE,Super Spécialités,PERFECT DRAFT,"6,000 L",Rosée,PREMIUM,"50,6455","2,9619",3,"20,211444","17,49","16,84287",0
936,2021-02-17 00:00:00,80176,5,29606863,350,21,5,1,0,"92,87230704",FRANCE BOISSONS,59160,RUE DU CHEMIN SAINT MARTIN,France BOISSONS,FR01_ON_1000,FR01_ON_1004,59,,,,,,,,"50,6455","2,9619",0,"12,2798592","10,368","10,233216",0
937,2021-02-17 00:00:00,18690,112,29379692,112,"6,72",6,1,1,"136,3808635",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,,,,,,,,"47,3947","0,9161","4,9","16,272216","14,052","13,56018",0
938,2021-02-17 00:00:00,19898,70,29379692,70,"4,2",6,1,1,"141,2079043",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,,,,,,,,"47,3947","0,9161",5,"17,008704","14,688","14,17392",0
939,2021-02-17 00:00:00,71316,140,29379692,140,"8,4",6,1,1,"127,984305",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,"47,3947","0,9161",5,"16,272216","14,052","13,56018",0
940,2021-02-17 00:00:00,3530,30,29379692,30,"1,8",6,1,1,"200,2027857",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,,,,,,,,"47,3947","0,9161","5,1","21,927888","18,936","18,27324",0
941,2021-02-17 00:00:00,63480,32,29379692,32,"1,92",6,1,1,"132,7797448",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,,,,,,,,"47,3947","0,9161",5,"16,4956176","14,364","13,746348",0
942,2021-02-17 00:00:00,70601,140,29379692,140,"8,4",6,1,1,"186,7078982",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,GOOSE,GOOSE,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"47,3947","0,9161","5,9","22,6058976","18,876","18,838248",0
943,2021-02-17 00:00:00,66989,140,29379692,140,"8,4",6,1,1,"195,3340351",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"47,3947","0,9161",8,"21,952008","18,33","18,29334",0
944,2021-02-17 00:00:00,61629,140,29379692,140,"8,4",6,1,1,"128,264406",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"47,3947","0,9161","8,4","18,0574128","15,078","15,047844",0
945,2021-02-17 00:00:00,10946,560,29379692,560,"33,6",6,1,1,"150,689825",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,"47,3947","0,9161","6,6","17,8943688","15,582","14,911974",0
946,2021-02-17 00:00:00,53566,20,29379692,20,"1,2",6,1,1,"211,631664",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",IPA,PREMIUM,"47,3947","0,9161","7,5","22,9749696","20,856","19,145808",0
947,2021-02-17 00:00:00,48537,20,29379692,20,"1,2",6,1,1,"224,5997572",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",Whitbread Golding,PREMIUM,"47,3947","0,9161","7,5","22,9749696","20,856","19,145808",0
948,2021-02-17 00:00:00,20614,140,29379692,140,"8,4",6,1,1,"195,5874479",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"47,3947","0,9161",5,"22,9749696","20,856","19,145808",0
949,2021-02-17 00:00:00,33335,20,29379692,20,"1,2",6,1,1,"167,1285306",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,HOEGAARDEN,HOEGAARDEN ROSEE,Super Spécialités,PERFECT DRAFT,"6,000 L",Rosée,PREMIUM,"47,3947","0,9161",3,"19,266984","17,49","16,05582",0
950,2021-02-17 00:00:00,63481,16,29379692,16,"0,96",6,1,1,"133,459685",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,,,,,,,,"47,3947","0,9161","5,2","16,3440288","14,232","13,620024",0
951,2021-02-17 00:00:00,11766,70,29379692,70,"4,2",6,1,1,"142,9023785",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,,,,,,,,"47,3947","0,9161","5,2","16,751628","14,466","13,95969",0
952,2021-02-17 00:00:00,17028,20,29379692,20,"1,2",6,1,1,"217,4492633",DISTRIBOISSONS,37400,27 RUE DU COLOMBIER,FAYETTE,FR01_ON_9000,FR01_ON_9003,37,LEFFE,LEFFE RITUEL 9°,Super Spécialités,PERFECT DRAFT,"6,000 L",Rituel,PREMIUM,"47,3947","0,9161",9,"22,9749696","20,856","19,145808",0
953,2021-02-17 00:00:00,18690,24,29379682,24,"1,44",6,1,1,"136,3808635",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,,,,,,,,"45,6833","0,1667","4,9","16,272216","14,052","13,56018",0
954,2021-02-17 00:00:00,71316,20,29379682,20,"1,2",6,1,1,"127,984305",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,"45,6833","0,1667",5,"16,272216","14,052","13,56018",0
955,2021-02-17 00:00:00,3530,20,29379682,20,"1,2",6,1,1,"200,2027857",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,,,,,,,,"45,6833","0,1667","5,1","21,927888","18,936","18,27324",0
956,2021-02-17 00:00:00,63480,24,29379682,24,"1,44",6,1,1,"132,7797448",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,,,,,,,,"45,6833","0,1667",5,"16,4956176","14,364","13,746348",0
957,2021-02-17 00:00:00,70601,20,29379682,20,"1,2",6,1,1,"186,7078982",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,GOOSE,GOOSE,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"45,6833","0,1667","5,9","22,6058976","18,876","18,838248",0
958,2021-02-17 00:00:00,11766,140,29379682,140,"8,4",6,1,1,"142,9023785",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,,,,,,,,"45,6833","0,1667","5,2","16,751628","14,466","13,95969",0
959,2021-02-17 00:00:00,61629,210,29379682,210,"12,6",6,1,1,"128,264406",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"45,6833","0,1667","8,4","18,0574128","15,078","15,047844",0
960,2021-02-17 00:00:00,10946,420,29379682,420,"25,2",6,1,1,"150,689825",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,"45,6833","0,1667","6,6","17,8943688","15,582","14,911974",0
961,2021-02-17 00:00:00,10611,10,29379682,10,"0,6",6,1,1,"147,3794093",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,LEFFE,LEFFE BRUNE,Spécialités,PERFECT DRAFT,"6,000 L",Brune,PREMIUM,"45,6833","0,1667","6,5","19,051956","16,59","15,87663",0
962,2021-02-17 00:00:00,17028,20,29379682,20,"1,2",6,1,1,"217,4492633",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,LEFFE,LEFFE RITUEL 9°,Super Spécialités,PERFECT DRAFT,"6,000 L",Rituel,PREMIUM,"45,6833","0,1667",9,"22,9749696","20,856","19,145808",0
963,2021-02-17 00:00:00,48537,20,29379682,20,"1,2",6,1,1,"224,5997572",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",Whitbread Golding,PREMIUM,"45,6833","0,1667","7,5","22,9749696","20,856","19,145808",0
964,2021-02-17 00:00:00,63481,16,29379682,16,"0,96",6,1,1,"133,459685",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,,,,,,,,"45,6833","0,1667","5,2","16,3440288","14,232","13,620024",0
965,2021-02-17 00:00:00,19898,420,29379682,420,"25,2",6,1,1,"141,2079043",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,,,,,,,,"45,6833","0,1667",5,"17,008704","14,688","14,17392",0
966,2021-02-17 00:00:00,66989,210,29379682,210,"12,6",6,1,1,"195,3340351",DISTRIBOISSONS,16160,156 ROUTE DES FOURS A CHAUX,LA ROCHELLE BOISSONS,FR01_ON_1200,FR01_ON_1202,16,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"45,6833","0,1667",8,"21,952008","18,33","18,29334",0
967,2021-02-18 00:00:00,61629,70,29379632,70,"4,2",7,0,1,"128,264406",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,,,"8,4","18,0936","15,078","15,078",0
968,2021-02-18 00:00:00,66989,140,29379632,140,"8,4",7,0,1,"195,3340351",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,,,8,"21,996","18,33","18,33",0
969,2021-02-18 00:00:00,71316,70,29379632,70,"4,2",7,0,1,"127,984305",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,,,5,"16,8624","14,052","14,052",0
970,2021-02-18 00:00:00,10946,560,29379632,560,"33,6",7,0,1,"150,689825",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,LEFFE,LEFFE BLONDE,Spécialités,PERFECT DRAFT,"6,000 L",Blonde,PREMIUM,,,"6,6","18,6984","15,582","15,582",0
971,2021-02-18 00:00:00,19898,490,29379632,490,"29,4",7,0,1,"141,2079043",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,,,,,,,,,,5,"17,6256","14,688","14,688",0
972,2021-02-18 00:00:00,20614,140,29379632,140,"8,4",7,0,1,"195,5874479",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,,,5,"25,0272","20,856","20,856",0
973,2021-02-18 00:00:00,11766,70,29379632,70,"4,2",7,0,1,"142,9023785",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,,,,,,,,,,"5,2","17,3592","14,466","14,466",0
974,2021-02-18 00:00:00,10947,70,29379632,70,"4,2",7,0,1,"140,097307",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,HOEGAARDEN,HOEGAARDEN WHITE,Spécialités,PERFECT DRAFT,"6,000 L",Blanche,PREMIUM,,,"4,8","17,3664","14,472","14,472",0
975,2021-02-18 00:00:00,70601,1,29379632,70,"4,2",7,0,1,"186,7078982",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,GOOSE,GOOSE,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,,,"5,9","22,6512","18,876","18,876",0
976,2021-02-18 00:00:00,63480,1,29379632,56,"3,36",7,0,1,"132,7797448",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,,,,,,,,,,5,"17,2368","14,364","14,364",0
977,2021-02-18 00:00:00,64665,1,29379632,0,0,7,0,1,"208,8988426",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,LEFFE,LEFFE AMBREE,Spécialités,PERFECT DRAFT,"6,000 L",Ambrée,PREMIUM,,,"6,6","23,8824","19,902","19,902",0
978,2021-02-18 00:00:00,64665,1,29379632,70,"4,2",13,0,1,"208,8988426",INDEPENDANTS,59474,ZONE INDUSTRIELLE A,FICHEL DISTRIBUTION,FR01_ON_1000,FR01_ON_1006,59,LEFFE,LEFFE AMBREE,Spécialités,PERFECT DRAFT,"6,000 L",Ambrée,PREMIUM,,,"6,6","23,8824","19,902","19,902",0
979,2021-02-18 00:00:00,71316,30,29563834,30,"1,8",6,1,1,"127,984305",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,"47,8546","-2,8348",5,"15,7747752","14,052","13,145646",0
980,2021-02-18 00:00:00,63480,56,29563834,56,"3,36",6,1,1,"132,7797448",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,,,,,,,,"47,8546","-2,8348",5,"16,1681184","14,364","13,473432",0
981,2021-02-18 00:00:00,19898,280,29563834,280,"16,8",6,1,1,"141,2079043",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,,,,,,,,"47,8546","-2,8348",5,"16,4887488","14,688","13,740624",0
982,2021-02-18 00:00:00,63481,56,29563834,56,"3,36",6,1,1,"133,459685",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,,,,,,,,"47,8546","-2,8348","5,2","16,0195392","14,232","13,349616",0
983,2021-02-18 00:00:00,11766,210,29563834,210,"12,6",6,1,1,"142,9023785",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,,,,,,,,"47,8546","-2,8348","5,2","16,2395316","14,466","13,532943",0
984,2021-02-18 00:00:00,18690,56,29563834,56,"3,36",6,1,1,"136,3808635",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,,,,,,,,"47,8546","-2,8348","4,9","15,7747752","14,052","13,145646",0
985,2021-02-18 00:00:00,17028,10,29563834,10,"0,6",6,1,1,"217,4492633",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,LEFFE,LEFFE RITUEL 9°,Super Spécialités,PERFECT DRAFT,"6,000 L",Rituel,PREMIUM,"47,8546","-2,8348",9,"22,774752","20,856","18,97896",0
986,2021-02-18 00:00:00,20614,70,29563834,70,"4,2",6,1,1,"195,5874479",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,LEFFE,LEFFE RUBY,Super Spécialités,PERFECT DRAFT,"6,000 L",Ruby,PREMIUM,"47,8546","-2,8348",5,"22,774752","20,856","18,97896",0
987,2021-02-18 00:00:00,3530,10,29563834,10,"0,6",6,1,1,"200,2027857",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,,,,,,,,"47,8546","-2,8348","5,1","21,2575536","18,936","17,714628",0
988,2021-02-18 00:00:00,48537,70,29563834,70,"4,2",6,1,1,"224,5997572",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",Whitbread Golding,PREMIUM,"47,8546","-2,8348","7,5","22,774752","20,856","18,97896",0
989,2021-02-18 00:00:00,53566,20,29563834,20,"1,2",6,1,1,"211,631664",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,LEFFE,LEFFE ROYALE,Super Spécialités,PERFECT DRAFT,"6,000 L",IPA,PREMIUM,"47,8546","-2,8348","7,5","22,774752","20,856","18,97896",0
990,2021-02-18 00:00:00,66989,210,29563834,210,"12,6",6,1,1,"195,3340351",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"47,8546","-2,8348",8,"21,996","18,33","18,33",0
991,2021-02-18 00:00:00,10958,10,29563834,10,"0,792",6,1,1,,C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,HOEGAARDEN,HOEGAARDEN GRAND CRU,Spécialités,BOTTLE VC,"0,330 L",Grand Cru,PREMIUM,"47,8546","-2,8348","8,5","29,0674944","25,728","24,222912",0
992,2021-02-18 00:00:00,61629,70,29563834,70,"4,2",6,1,1,"128,264406",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,KWAK,KWAK,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"47,8546","-2,8348","8,4","18,0936","15,078","15,078",0
993,2021-02-18 00:00:00,70601,140,29563834,140,"8,4",6,1,1,"186,7078982",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,GOOSE,GOOSE,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"47,8546","-2,8348","5,9","22,6512","18,876","18,876",0
994,2021-02-18 00:00:00,10611,10,29563834,10,"0,6",6,1,1,"147,3794093",C10,56500,ZA DE KERANA,COZIGOU  ,FR01_ON_1100,FR01_ON_1103,56,LEFFE,LEFFE BRUNE,Spécialités,PERFECT DRAFT,"6,000 L",Brune,PREMIUM,"47,8546","-2,8348","6,5","18,673704","16,59","15,56142",0
995,2021-02-18 00:00:00,71316,10,29379646,10,"0,6",7,0,1,"127,984305",C10,59193,ZAC DU MOULIN RUE DU MEUNIER,VANDENDRIESSCHE,FR01_ON_1000,FR01_ON_1003,59,BUD ,BUD,Pils,PERFECT DRAFT,"6,000 L",Bud,PREMIUM LAGER,"50,676","2,8451",5,"15,7747752","14,052","13,145646",0
996,2021-02-18 00:00:00,11766,70,29379646,70,"4,2",7,0,1,"142,9023785",C10,59193,ZAC DU MOULIN RUE DU MEUNIER,VANDENDRIESSCHE,FR01_ON_1000,FR01_ON_1003,59,,,,,,,,"50,676","2,8451","5,2","16,2395316","14,466","13,532943",0
997,2021-02-18 00:00:00,66989,70,29379646,70,"4,2",7,0,1,"195,3340351",C10,59193,ZAC DU MOULIN RUE DU MEUNIER,VANDENDRIESSCHE,FR01_ON_1000,FR01_ON_1003,59,TRIPLE KARMELIET,TRIPLE KARMELIET,Craft,PERFECT DRAFT,"6,000 L",-,SUPER PREMIUM,"50,676","2,8451",8,"21,996","18,33","18,33",0
